old_job_id,new_job_id,exp_id,pbs_path,train_run_dir,pbs_output_log,submitted_at,status,error
7185511.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7185540.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_ddp_fullk_K1600_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_ddp_fullk_K1600_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_ddp_fullk_K1600_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_ddp_fullk_K1600_b512_s20k_seed1.pbs.out,2026-06-05T03:01:46Z,submitted,
7185513.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7185541.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_ddp_fullk_K800_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_ddp_fullk_K800_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_ddp_fullk_K800_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_ddp_fullk_K800_b512_s20k_seed1.pbs.out,2026-06-05T03:01:46Z,submitted,
7185515.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7185542.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_pipe_P16_equal_K1600_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_pipe_P16_equal_K1600_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_pipe_P16_equal_K1600_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_pipe_P16_equal_K1600_b512_s20k_seed1.pbs.out,2026-06-05T03:01:46Z,submitted,
7185517.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7185543.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_single_fullk_K1600_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_single_fullk_K1600_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_single_fullk_K1600_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_single_fullk_K1600_b512_s20k_seed1.pbs.out,2026-06-05T03:01:46Z,submitted,
7185519.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7185544.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S32_ddp_fullk_K1600_b1024_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S32_ddp_fullk_K1600_b1024_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S32/S32_ddp_fullk_K1600_b1024_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_ddp_fullk_K1600_b1024_s20k_seed1.pbs.out,2026-06-05T03:01:46Z,submitted,
7185520.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7185545.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S32_single_fullk_K1600_b1024_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S32_single_fullk_K1600_b1024_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S32/S32_single_fullk_K1600_b1024_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_single_fullk_K1600_b1024_s20k_seed1.pbs.out,2026-06-05T03:01:46Z,submitted,
