ledger,phase_group,family_id,logical_run_id,benchmark,regime,stage_count,weighting,K,horizon_steps,seed,paper_role,canonical_run_dir,step,checkpoint_step,fid_inception,fid_feature,unique_ratio,metrics_path
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,5000,4999,125.03319408822733,0.6426027312784299,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step005000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,10000,9999,116.57401817577124,0.8095438555650176,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step010000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,15000,14999,98.96784383022776,0.47709090721604497,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step015000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,20000,19999,93.93290770545639,0.2677004425285112,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step020000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,25000,24999,87.53037274167338,0.32877910865893867,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step025000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,30000,29999,89.42731125801555,0.379429657928533,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step030000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,35000,34999,89.12324769578902,1.636550703900113,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step035000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,40000,39999,83.73584625036142,0.37768018305189344,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step040000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,45000,44999,82.26520290543232,1.2894692327677326,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step045000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,50000,49999,97.61135165434678,0.3508601370505353,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step050000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,55000,54999,91.35354273411497,0.6113892359310356,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step055000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,60000,59999,78.75777393013499,0.3131500345668847,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step060000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,65000,64999,91.01405809274172,0.4000530360211094,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step065000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,70000,69999,89.6258722512622,0.5587022827786825,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step070000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,75000,74999,70.69799038375044,0.37100039379974703,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step075000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,80000,79999,71.84104051577367,0.6117563810335263,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step080000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,85000,84999,61.63046004948916,0.3247082804501318,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step085000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,90000,89999,89.9815788310658,0.29588235826201625,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step090000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,95000,94999,70.8523523297419,0.273231205673067,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step095000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,100000,99999,70.51113459654493,0.28825206648838986,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step100000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,105000,104999,65.37561628578874,0.4431557235165329,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step105000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,110000,109999,76.4270165512529,0.8195336418385217,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step110000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,115000,114999,81.64063777358643,0.5108998389574353,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step115000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,120000,119999,93.81230742994916,0.9580093288465754,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step120000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,125000,124999,65.76010612198081,0.5145815169747436,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step125000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,130000,129999,82.42026965530249,0.4281458701248013,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step130000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,135000,134999,70.92177202042899,0.3532506867559846,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step135000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,140000,139999,68.00441435657945,0.47498899783629156,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step140000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,145000,144999,61.57734174136857,0.30153027767017804,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step145000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,150000,149999,72.33999087672498,0.5175015354521868,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step150000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,155000,154999,64.8502449660595,0.3220165856120616,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step155000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,160000,159999,69.02295706860104,0.5939275422182817,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step160000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,165000,164999,71.69135681637988,0.2796991116722971,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step165000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,170000,169999,71.20889580796205,0.5978165978304375,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step170000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,175000,174999,78.07650854107254,0.3259711666463616,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step175000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,180000,179999,66.99842176394702,0.6998269795753949,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step180000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,185000,184999,66.3463373601478,0.45945771951804915,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step185000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,190000,189999,69.48891209921487,0.42757490440483537,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step190000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,195000,194999,67.07482859760546,0.45771581056077437,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step195000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,200000,199999,72.96523551075819,0.40201875961722777,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step200000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,205000,204999,68.81333547688502,0.43035357388108864,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step205000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,210000,209999,69.72317769855681,0.2867494409988325,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step210000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,215000,214999,70.28259368512278,0.4535892146110285,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step215000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,220000,219999,56.311685305237745,0.4045196460600735,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step220000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,225000,224999,63.08143686799701,0.3825044205610908,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step225000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,230000,229999,66.71402824486938,0.9792879945055013,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step230000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,235000,234999,65.35633930493026,0.4364056030248946,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step235000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,240000,239999,63.548511430340966,0.2158912464433307,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step240000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,245000,244999,59.25536913257645,0.5440589406791005,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step245000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,250000,249999,73.3371552361557,0.4118162310616853,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step250000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,255000,254999,67.96634128325871,0.29222681985897836,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step255000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,260000,259999,68.06914803192865,0.2772500563391702,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step260000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,265000,264999,59.41127997541798,0.330769674328927,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step265000/metrics_compare.json
current_cifar_paper,O1,single_P1_terminal,current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,cifar10,single_strict,1,terminal,100,300000,1,control,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845,270000,269999,66.88789331618563,0.34036517493394314,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_fullk_K100_seed1_300k_20260406_214845/trajectory/step270000/metrics_compare.json
