submit,group,exp_id,story,hypothesis,train_mode,world_size,pipe_stages,K,steps,lr,step_size,weight_mode,last2_beta,seed,num_nodes,ppn,eval_images,notes,train_walltime,eval_walltime,queue,save_every,vis_every,batch_size,sigma_pd,noise_std,langevin_sign,weight_decay,max_grad_norm,data_dir,sync_fresh_init,debug_level,log_every,eval_batch,k_eval,eval_seed,reference_run_dir,reference_eval_dir,reference_metrics_json,reference_stats_json,reference_walltime_seconds
1,A3,A3_ddp_fullk_k30_s20k,Q3 sampling_fidelity factor,DDP fullk baseline at K30,ddp_fullk,4,0,30,20000,1e-4,1.0,uniform,0.01,1,1,4,5000,k_sweep_baseline,03:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A3,A3_pipe_last2b001_p4_k30_s20k,Q3 sampling_fidelity factor,Pipeline strict at K30,pipe_strict,4,4,30,20000,1e-4,1.0,last2_beta,0.01,1,1,4,5000,k_sweep_pipeline,03:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A3,A3_ddp_fullk_k60_s20k,Q3 sampling_fidelity factor,DDP fullk baseline at K60,ddp_fullk,4,0,60,20000,1e-4,1.0,uniform,0.01,1,1,4,5000,k_sweep_baseline,03:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A3,A3_pipe_last2b001_p4_k60_s20k,Q3 sampling_fidelity factor,Pipeline strict at K60,pipe_strict,4,4,60,20000,1e-4,1.0,last2_beta,0.01,1,1,4,5000,k_sweep_pipeline,03:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A3,A3_ddp_fullk_k100_s20k,Q3 sampling_fidelity factor,DDP fullk baseline at K100,ddp_fullk,4,0,100,20000,1e-4,1.0,uniform,0.01,1,1,4,5000,k_sweep_baseline,03:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A3,A3_pipe_last2b001_p4_k100_s20k,Q3 sampling_fidelity factor,Pipeline strict at K100,pipe_strict,4,4,100,20000,1e-4,1.0,last2_beta,0.01,1,1,4,5000,k_sweep_pipeline,03:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A3,A3_ddp_fullk_k150_s20k,Q3 sampling_fidelity factor,DDP fullk baseline at K150,ddp_fullk,4,0,150,20000,1e-4,1.0,uniform,0.01,1,1,4,5000,k_sweep_baseline,04:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A3,A3_pipe_last2b001_p4_k150_s20k,Q3 sampling_fidelity factor,Pipeline strict at K150,pipe_strict,4,4,150,20000,1e-4,1.0,last2_beta,0.01,1,1,4,5000,k_sweep_pipeline,03:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A3,A3_ddp_fullk_k200_s20k,Q3 sampling_fidelity factor,DDP fullk baseline at K200,ddp_fullk,4,0,200,20000,1e-4,1.0,uniform,0.01,1,1,4,5000,k_sweep_baseline,04:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A3,A3_pipe_last2b001_p4_k200_s20k,Q3 sampling_fidelity factor,Pipeline strict at K200,pipe_strict,4,4,200,20000,1e-4,1.0,last2_beta,0.01,1,1,4,5000,k_sweep_pipeline,03:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A3,A3_ddp_fullk_k400_s20k,Q3 sampling_fidelity factor,DDP fullk baseline at K400,ddp_fullk,4,0,400,20000,1e-4,1.0,uniform,0.01,1,1,4,5000,k_sweep_baseline_deep_slice100,05:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A3,A3_pipe_last2b001_p4_k400_s20k,Q3 sampling_fidelity factor,Pipeline strict at K400 with slice100 per GPU,pipe_strict,4,4,400,20000,1e-4,1.0,last2_beta,0.01,1,1,4,5000,k_sweep_pipeline_slice100,04:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A4,A4_ddp_fullk_eps001_k100_s20k,Q4 step_size factor,DDP fullk at epsilon_0p01,ddp_fullk,4,0,100,20000,1e-4,0.01,uniform,0.01,1,1,4,5000,epsilon_sweep_baseline,03:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A4,A4_pipe_last2b001_p4_eps001_k100_s20k,Q4 step_size factor,Pipeline strict at epsilon_0p01,pipe_strict,4,4,100,20000,1e-4,0.01,last2_beta,0.01,1,1,4,5000,epsilon_sweep_pipeline,03:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A4,A4_ddp_fullk_eps002_k100_s20k,Q4 step_size factor,DDP fullk at epsilon_0p02,ddp_fullk,4,0,100,20000,1e-4,0.02,uniform,0.01,1,1,4,5000,epsilon_sweep_baseline,03:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A4,A4_pipe_last2b001_p4_eps002_k100_s20k,Q4 step_size factor,Pipeline strict at epsilon_0p02,pipe_strict,4,4,100,20000,1e-4,0.02,last2_beta,0.01,1,1,4,5000,epsilon_sweep_pipeline,03:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A4,A4_ddp_fullk_eps005_k100_s20k,Q4 step_size factor,DDP fullk at epsilon_0p05,ddp_fullk,4,0,100,20000,1e-4,0.05,uniform,0.01,1,1,4,5000,epsilon_sweep_baseline,03:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A4,A4_pipe_last2b001_p4_eps005_k100_s20k,Q4 step_size factor,Pipeline strict at epsilon_0p05,pipe_strict,4,4,100,20000,1e-4,0.05,last2_beta,0.01,1,1,4,5000,epsilon_sweep_pipeline,03:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A4,A4_ddp_fullk_eps010_k100_s20k,Q4 step_size factor,DDP fullk at epsilon_0p1,ddp_fullk,4,0,100,20000,1e-4,0.1,uniform,0.01,1,1,4,5000,epsilon_sweep_baseline,03:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A4,A4_pipe_last2b001_p4_eps010_k100_s20k,Q4 step_size factor,Pipeline strict at epsilon_0p1,pipe_strict,4,4,100,20000,1e-4,0.1,last2_beta,0.01,1,1,4,5000,epsilon_sweep_pipeline,03:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A4,A4_ddp_fullk_eps020_k100_s20k,Q4 step_size factor,DDP fullk at epsilon_0p2,ddp_fullk,4,0,100,20000,1e-4,0.2,uniform,0.01,1,1,4,5000,epsilon_sweep_baseline,03:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
1,A4,A4_pipe_last2b001_p4_eps020_k100_s20k,Q4 step_size factor,Pipeline strict at epsilon_0p2,pipe_strict,4,4,100,20000,1e-4,0.2,last2_beta,0.01,1,1,4,5000,epsilon_sweep_pipeline,03:00:00,02:00:00,preemptable,5000,1000,64,0.03,0.01,1.0,0.0,0.0,/eagle/lc-mpi/Zhiqing/ebm/data/cifar10,1,1,10,256,100,1,,,,
