phase,exp_id,train_job_id,config_path,pbs_path,train_run_dir,pbs_output_log,submitted_at,status
L0,L0_ddp_fullk_K200_s20k_seed1,7127689.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/configs/L0_ddp_fullk_K200_s20k_seed1.yaml,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L0_ddp_fullk_K200_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L0/L0_ddp_fullk_K200_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/logs/L0_ddp_fullk_K200_s20k_seed1.pbs.out,2026-05-09T04:36:08Z,submitted
L0,L0_pipe_P8_equal_K200_s20k_seed1,7127690.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/configs/L0_pipe_P8_equal_K200_s20k_seed1.yaml,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L0_pipe_P8_equal_K200_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L0/L0_pipe_P8_equal_K200_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/logs/L0_pipe_P8_equal_K200_s20k_seed1.pbs.out,2026-05-09T04:36:08Z,submitted
L0,L0_ddp_fullk_K400_s20k_seed1,7127691.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/configs/L0_ddp_fullk_K400_s20k_seed1.yaml,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L0_ddp_fullk_K400_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L0/L0_ddp_fullk_K400_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/logs/L0_ddp_fullk_K400_s20k_seed1.pbs.out,2026-05-09T04:36:08Z,submitted
L0,L0_pipe_P8_equal_K400_s20k_seed1,7127692.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/configs/L0_pipe_P8_equal_K400_s20k_seed1.yaml,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L0_pipe_P8_equal_K400_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L0/L0_pipe_P8_equal_K400_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/logs/L0_pipe_P8_equal_K400_s20k_seed1.pbs.out,2026-05-09T04:36:08Z,submitted
L0,L0_single_fullk_K400_s20k_seed1,7127693.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/configs/L0_single_fullk_K400_s20k_seed1.yaml,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L0_single_fullk_K400_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L0/L0_single_fullk_K400_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/logs/L0_single_fullk_K400_s20k_seed1.pbs.out,2026-05-09T04:36:08Z,submitted
L0,L0_single_emul_P8_equal_K400_s20k_seed1,7127694.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/configs/L0_single_emul_P8_equal_K400_s20k_seed1.yaml,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L0_single_emul_P8_equal_K400_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L0/L0_single_emul_P8_equal_K400_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/logs/L0_single_emul_P8_equal_K400_s20k_seed1.pbs.out,2026-05-09T04:36:08Z,submitted
